Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Feb-24,82,82,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Mar-24,73,73,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Apr-24,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,May-24,89,89,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Jun-24,93,93,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,de Nigerian Navy Hospital Warri,Jul-24,86,86,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Oct-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Nov-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Jan-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Feb-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Mar-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Apr-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,May-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Jun-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ed Military Hospital Benin,Jul-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Oct-23,78,78,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Nov-23,87,87,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Dec-23,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Jan-24,80,80,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Feb-24,75,75,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Mar-24,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Apr-24,69,69,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,May-24,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Jun-24,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,en 82 Division Medical Services and Hospital Enugu,Jul-24,59,59,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Oct-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Nov-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Dec-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Jan-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Feb-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Mar-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Apr-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,May-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Jun-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc 063 Nigerian Airforce Hospital Abuja,Jul-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Oct-23,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Nov-23,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Dec-23,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Jan-24,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Feb-24,38,38,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Mar-24,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Apr-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,May-24,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Jun-24,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Defence Headquarters Medical Center Abuja,Jul-24,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Nov-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Dec-23,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Jan-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Feb-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Mar-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Apr-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,May-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Jun-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Oct-23,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Nov-23,47,47,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Dec-23,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Jan-24,41,41,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Feb-24,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Mar-24,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Apr-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,May-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Jun-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,im 34 Brigade Medical Centre Owerri,Jul-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Oct-23,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Nov-23,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Dec-23,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Jan-24,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Feb-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Mar-24,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Apr-24,54,54,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,May-24,76,76,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Jun-24,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,Jul-24,81,81,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Oct-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Nov-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Dec-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Jan-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Feb-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Mar-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Apr-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,May-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Jun-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,Jul-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Oct-23,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Nov-23,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Dec-23,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Jan-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Feb-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Mar-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Apr-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,May-24,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Jun-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,kn Armed Forces Specialist Hospital Kano,Jul-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Oct-23,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Nov-23,60,60,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Dec-23,50,50,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Jan-24,65,65,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Feb-24,65,65,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Mar-24,45,45,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Apr-24,58,58,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,May-24,70,70,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Jun-24,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 661 Nigerian Airforce Hospital Ikeja,Jul-24,73,73,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Oct-23,64,64,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Nov-23,77,77,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Dec-23,67,67,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Jan-24,80,80,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Feb-24,84,84,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Mar-24,96,96,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Apr-24,97,97,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,May-24,107,107,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Jun-24,85,85,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Jul-24,71,71,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Oct-23,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Nov-23,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Dec-23,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Jan-24,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Feb-24,40,40,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Mar-24,61,61,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Apr-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,May-24,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Jun-24,73,73,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Community Health Research Center Yaba,Jul-24,66,66,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Oct-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Nov-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Dec-23,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Jan-24,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Feb-24,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Mar-24,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Apr-24,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,May-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Jun-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Military Hospital Lagos,Jul-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Oct-23,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Nov-23,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Dec-23,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Jan-24,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Feb-24,50,50,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Mar-24,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Apr-24,63,63,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,May-24,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Jun-24,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,Jul-24,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Oct-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Nov-23,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Dec-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Jan-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Feb-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Mar-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Apr-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,May-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Jun-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,Jul-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Nov-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Dec-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Jan-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Feb-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Apr-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,May-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,Jul-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Oct-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Nov-23,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Dec-23,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jan-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Feb-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Mar-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Apr-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,May-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jun-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jul-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Nov-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Jan-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Feb-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Mar-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Apr-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,May-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Jun-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,Jul-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Oct-23,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Nov-23,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Dec-23,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jan-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Feb-24,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Mar-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Apr-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,May-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jun-24,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jul-24,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,Mar-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,Apr-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,May-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,Jun-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,Jul-24,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Oct-23,84,84,1,1,1,1
