Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,March 2024,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,April 2024,63,63,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,May 2024,49,49,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Nigerian Navy Reference Hospital Ojo,June 2024,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,October 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,November 2023,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,December 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,January 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,February 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,March 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,April 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,May 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la Obisessan Naval Medical Center Lagos,June 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,November 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,December 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,January 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,February 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,April 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,May 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,la TIERS,June 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,October 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,November 2023,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,December 2023,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,January 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,February 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,March 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,April 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,May 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,oy 2 Division Medical Services and Hospital Ibadan,June 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,November 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,January 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,February 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,March 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,April 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,May 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 3 Division Medical Services and Hospital Jos,June 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,October 2023,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,November 2023,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,December 2023,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,January 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,February 2024,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,March 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,April 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,May 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,pl 563 Nigerian Airforce Hospital Jos,June 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,March 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,April 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,May 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Community Health and Research Center Port Harcourt,June 2024,309,309,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,October 2023,84,84,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,November 2023,84,84,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,December 2023,45,45,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,January 2024,78,78,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,February 2024,94,94,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,March 2024,64,64,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,April 2024,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,May 2024,55,55,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,June 2024,68,68,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,October 2023,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,November 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,December 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,January 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,February 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,March 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,April 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,May 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,October 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,November 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,December 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,January 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,February 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,March 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,April 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,May 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,June 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,October 2023,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,November 2023,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,December 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,January 2024,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,February 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,March 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,April 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,June 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,October 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,November 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,December 2023,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,January 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,February 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,March 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,April 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,May 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,June 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,October 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,November 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,December 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,January 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,March 2024,3,3,1,1,1,1
