Data,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ad 23 Brigade Medical Centre Yola,March 2024,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ad 23 Brigade Medical Centre Yola,April 2024,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak 6 Battalion Medical Reception Station Abak,January 2024,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak 6 Battalion Medical Reception Station Abak,April 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak 6 Battalion Medical Reception Station Abak,May 2024,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,October 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,November 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,December 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,January 2024,4.0,4.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,March 2024,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,May 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Forward Operating Base Ibaka,June 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,December 2023,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,February 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,May 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,October 2023,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,November 2023,7.0,7.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,December 2023,6.0,6.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,January 2024,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,February 2024,10.0,10.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,March 2024,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,April 2024,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,May 2024,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",an 302 Artillery Regiment Medical Reception Station Onitsha,June 2024,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ba 33 Brigade Medical Center Shadawanka,June 2024,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,November 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,March 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",be 161 Nigerian Airforce Hospital Makurdi,October 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",be 161 Nigerian Airforce Hospital Makurdi,December 2023,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",be 161 Nigerian Airforce Hospital Makurdi,February 2024,2.0,2.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",be 161 Nigerian Airforce Hospital Makurdi,May 2024,6.0,6.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",be 161 Nigerian Airforce Hospital Makurdi,June 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,October 2023,8.0,8.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,November 2023,4.0,4.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,December 2023,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,January 2024,6.0,6.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,February 2024,8.0,8.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,May 2024,10.0,10.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",bo 7 Division Medical Services and Hospital Maiduguri,June 2024,11.0,11.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,October 2023,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,November 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,December 2023,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,January 2024,4.0,4.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,February 2024,4.0,4.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,March 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,April 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,May 2024,5.0,5.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",cr Nigerian Navy Reference Hospital Calabar,June 2024,3.0,3.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",de Nigerian Navy Hospital Warri,October 2023,8.0,8.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",de Nigerian Navy Hospital Warri,November 2023,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",de Nigerian Navy Hospital Warri,April 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",de Nigerian Navy Hospital Warri,May 2024,1.0,1.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ed Military Hospital Benin,October 2023,17.0,17.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ed Military Hospital Benin,November 2023,17.0,17.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ed Military Hospital Benin,December 2023,19.0,19.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ed Military Hospital Benin,January 2024,19.0,19.0,1.0,1.0,1,1
"PrEP_CT: Number of individuals, excluding those newly enrolled, that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period",ed Military Hospital Benin,February 2024,20.0,20.0,1.0,1.0,1,1
